,author_id,created_at,edit_history_tweet_ids,id,text
0,1594095506589884418,2022-11-29 21:51:59+00:00,[1597709986356166656],1597709986356166656,"Why haven’t I lost weight😩😭
Bitch you haven’t shat in 3 days
#edtwt #meanspo #thinspo"
1,1597350491435909121,2022-11-29 21:19:19+00:00,[1597701763838009345],1597701763838009345,"🎀 not new to edtwt just relapsing !
🐇 18, black, 5’11, gw 120
🎀 allspo, dollcore, bimbofication
🐇 follow to be moots!
#edtwt #thinspo #fatspo https://t.co/7xPvcQHfiD"
2,1362153431767605252,2022-11-29 19:20:58+00:00,[1597671982275137536],1597671982275137536,"Heyyyy
Looking for moots on edtwt and shtwt!! Info's in my bio &lt;3

Not new to either of those, relapsed and came back (used to be on here 2 years ago)

Hoping this time I won't get s worded within 5 minutes :')

↻/♡ to be moots? 

#thinspo #edtwt #shtwt #styrofoamtwt #988twt"
3,1258537758005616640,2022-11-29 19:02:30+00:00,[1597667335082770432],1597667335082770432,we could eliminate “world hunger” by systematically conditioning poor people into аnоrехiсs #thinspo
4,1466830767598673923,2022-11-29 18:45:23+00:00,[1597663028123602945],1597663028123602945,"This is especially for CAMP, LAPD and the FBI...I sincerely wish you all to rot in hell...its too bad you don't look like this and want to believe a 57-year old faggot psychiatrist has a better body than me. You're a bunch or stupid, jealous fucks. #thinspo #psychopath https://t.co/lmOc31a9Rm"
5,1590499341168529408,2022-11-29 17:22:04+00:00,[1597642060743729158],1597642060743729158,her thigh gap😍 #edtwt #thinspo https://t.co/QuJrOoqArL
6,1524319975451860994,2022-11-29 17:13:30+00:00,[1597639903411830784],1597639903411830784,"Long as thinspo 🧵for edtwt 

#edtwt #thinspo #thinspothread https://t.co/YMcee1nQpr"
7,1526501130452480000,2022-11-29 16:26:27+00:00,[1597628062317043713],1597628062317043713,If VB is not ideal thinspo then I don't know what is #thinspo https://t.co/uqKLCNV3Fw
8,1526501130452480000,2022-11-29 16:07:43+00:00,[1597623348493979649],1597623348493979649,"Phoebe tonkin is perfect 😍😍
#thinspo #edtwt https://t.co/l6kBv18Mum"
9,1590366264630943744,2022-11-29 14:31:23+00:00,[1597599105223897089],1597599105223897089,"#thinspo #fatspo #edtwt bro nothing works to motivate me everytime I see thinspo my head go's ""you could be skinner they're not even that skinny"" and fatspo don't work either I just find it funny I'm actually dying here I need some extreme shit😭"
10,1463756364128342018,2022-11-29 14:30:31+00:00,[1597598889175314439],1597598889175314439,"#edtwt #thinspo #malespo #proana
Today's bad decision (I highly recommend if your vegan or can't do dairy) https://t.co/wtMAHPasWQ"
11,1528431282690002945,2022-11-29 14:16:06+00:00,[1597595258225037313],1597595258225037313,"down in ohio swag like ohio 
#edtwt #thinspo https://t.co/jWVwdE0Bbk"
12,1485487037163606021,2022-11-29 13:06:05+00:00,[1597577639409381380],1597577639409381380,"MIZZOURUNNER 

An #edtwt thread from the ThinPages user MIZZOURUNNER. #thinspo #anamia"
13,1466987310487154691,2022-11-29 12:20:34+00:00,[1597566186447077379],1597566186447077379,"becoming active again &lt;3 looking for some new moots 
- ‘05 (dni if under 15)
- sw: 220 (165 now) 
- she/her 
- twice stan !!!!! 

dni if not edtwt 
#edtwt #ricecale #fasting #thinspo omad 

↻ / ♡ to be moots"
14,1595477324744605698,2022-11-29 11:56:28+00:00,[1597560120451694592],1597560120451694592,"🩻 ;; masc and andro thinsp0/bonespo  thread —⁠☆
tags for reach 
[ #edtwtthread #edtwt #malespo #thinspo #bonespo #bonesp0 #thinsp0 #averagespo #fatspo ] https://t.co/cPaG273103"
15,1557379557426085891,2022-11-29 10:44:10+00:00,[1597541926944661504],1597541926944661504,"thanks for reading ヽ(≧∀≦)ﾉ☆
#edtwt #ricecrackertwt #edtwtthread #thinspo https://t.co/4EEWtBhv36"
16,1095303308279828481,2022-11-29 07:54:32+00:00,[1597499233497927683],1597499233497927683,the more i can see my bones stick out the happier i am :) #edtwt #thin #thinspo https://t.co/5bWgVnskS0
17,832291241429696512,2022-11-29 07:25:19+00:00,[1597491883407994880],1597491883407994880,"I haven't really bin losing weight the last week 🙄. I guess I've bin eating I bit more this week closer to 450 cal a day, also getting less exercise I've bin off work now.. cw 128lb #malethinspo #edtw #malespo #thinspo https://t.co/GkWm4OJSjK"
18,1590227671845244928,2022-11-29 06:47:45+00:00,[1597482429069266944],1597482429069266944,"-Sweetspo and thinspo allowed but  no meanspo, fatspo, or grosspo
-Inactive for 72hrs, you’re kicked
-15+
-Like, retweet, and dm me if you want to be added :)
#edtwt #ricecaketwt #thinspo"
19,1591783374536179713,2022-11-29 06:13:01+00:00,[1597473688361717760],1597473688361717760,"healthy very low cal meal ive been having is mozzarella cooked with spinach. i have a small amount. my mother makes it so i will find out exactly how she makes it, its very good for weight loss
#edtwt #thinspo #th1nsp0"
20,1591783374536179713,2022-11-29 06:09:09+00:00,[1597472714846937090],1597472714846937090,"recent foods:
carrot sticks, 25cal
puree fruit tubes, 50cal
baby tomatoes, 20cal
spinach and mozzarella, 50cal
cornflakes small bowl, 80cal
spoon of honey, 50cal
#edtwt #thinspo #th1nsp0"
21,1577503879830249474,2022-11-29 04:09:59+00:00,[1597442725598867456],1597442725598867456,Tags ⨾ #ricecaketwt #edtwt #ana #anatwt #thinspo #averagespo #meanspo #allspo #edtwtthread #edtwtthread #proana
22,1394836001965678592,2022-11-29 03:35:30+00:00,[1597434049194520577],1597434049194520577,anyone wanna do this diet with me??? pls 🙏🙏 #edtwt #diet #thinspo https://t.co/8U2lR2bE2b
23,1419028444822781953,2022-11-29 03:19:35+00:00,[1597430042035777539],1597430042035777539,#Thinspo #bonespo monster high diet #edtwtdiet https://t.co/oVk8PJG5Dk
24,1485487037163606021,2022-11-29 03:06:28+00:00,[1597426742213255168],1597426742213255168,"LITTLE_N0THING 

An #edtwt thread from the LiveJournal user LITTLE_N0THING. #thinspo #anamia"
25,1485487037163606021,2022-11-29 02:55:26+00:00,[1597423964116357120],1597423964116357120,"FLASHYBONZ 

An #edtwt thread from the LiveJournal user FLASHYBONZ. #thinspo #anamia"
26,1485636168276398082,2022-11-29 02:01:40+00:00,[1597410433757229057],1597410433757229057,"end of thread!! ♡ 
#edtwt #thinspo #miatwt #anatwt"
27,1527414439552630785,2022-11-29 01:42:01+00:00,[1597405486940565504],1597405486940565504,Slaying at track buttttttt my knee caps feel like they are going to explode #edtwt #meanspo #deathspo #thinspo #fatspo
28,1567849895947640834,2022-11-29 00:51:27+00:00,[1597392763016085505],1597392763016085505,WHY AM I NOT GETTING NOTICED ON EDTWT ANYMORE 😭😭😭 IK SOMETIMES I JUST DIE AND DONT POST BUT AAAAAAA EDTWT EDTWT!!! #EDTWT​#Thinspo​#proana​#promia​#thin #skinny #diet #dietculture #deathspo #bonespo #thinsporation #getskinny #workout #anorexic edtwt edtwt edtwt edtwt edtwt
29,1567849895947640834,2022-11-29 00:48:57+00:00,[1597392134814199808],1597392134814199808,"The only time I appreciate my slow metabolism, is when I stress - eat. I dont gain 😜
#slay #thinspo #tumblr #edtwt #bonespo #thighs #proana #promia #thin https://t.co/PVn0NMZz3z"
30,1380126826018693124,2022-11-29 00:45:01+00:00,[1597391144048295937],1597391144048295937,"Fuck dude my friends are all ordering pizza and I’m so hungry but there’s literally like 300 calories in 1 slice they’re gonna be asking why I’m not eating what do I do 
#edtwt #ricecaketwt #thinspo"
31,1545942513931804672,2022-11-29 00:05:17+00:00,[1597381144596852738],1597381144596852738,"currently attend a afterschool health class (for college creds in the future :] ) and this dude is my masc thinspo rn !! 

🏷️ #edtwt #thinspo https://t.co/IgzBvE7M8m"
32,1585084952445698049,2022-11-28 23:50:28+00:00,[1597377415021412353],1597377415021412353,"🦋🩵Blue Thinspo🩵🦋
.
.
.
.
#thinspo #edtwt https://t.co/XHIejRGY4z"
33,1095303308279828481,2022-11-28 23:19:59+00:00,[1597369743308378112],1597369743308378112,todays thinspo &lt;3 #thin #thinspo #edtwt #ed #edtwtmoots https://t.co/k7aJbMqO5D
34,1571874972448206848,2022-11-28 22:43:59+00:00,[1597360682994786305],1597360682994786305,"Restricting tips that arent just “drink water”
•
•
a 🧵
• 
(Tags For Reach)
#edtwt #edtwtdiet #fatspo #sweetspo #meanspo #egospo #thinspo #bonespo #deathspo https://t.co/m8A0b53VWp"
35,1209826648620707841,2022-11-28 22:12:15+00:00,[1597352700391591936],1597352700391591936,"thinspo i have saved on my phone as a trans masc person &lt;33
(a thread)
#edtwt #thinspo https://t.co/k6EuekBQrj"
36,1527414439552630785,2022-11-28 22:08:56+00:00,[1597351864101920769],1597351864101920769,I love track 🫶🏾🫶🏾 #edtwt #thinspo #meanspo #ricecaketwt https://t.co/Zm7asKFTop
37,1467192266754347010,2022-11-28 21:43:39+00:00,[1597345503225606144],1597345503225606144,day one of the abc diet! #ricecaketwt #edtwt #edtwtdiet #skinny #thinspo #thinspiration #an0r3xia #bonespo #abcdiet #dieting #st4rv1ng #dietcoketwt
38,1597332384541995008,2022-11-28 21:35:06+00:00,[1597343347915751424],1597343347915751424,". : edtwt intro : : : 
new account,, looking for mutuals !

&gt; asterisk, 16, allprns  
&gt; genderfluid, queer
&gt; stonerexic junkie
&gt; ednos, allspo
&gt; sdre, evanora unlimited, bladee, indian summer
.  .  .  .  
interact to be moots - 
#edtwt #ricecaketwt #anatwt #thinspo 
: : : . . . https://t.co/dcNQ01WLkS"
39,1261024437777956867,2022-11-28 21:34:39+00:00,[1597343238800568321],1597343238800568321,"im currently 145 lbs and i want to be 115 lbs, how many calories should i have a day? i usually have around 700

#edtwt #edtwtdiet #thinspo"
40,1393623718031724554,2022-11-28 21:12:35+00:00,[1597337682539315200],1597337682539315200,not even anorexic and still skinner than most of these ed twt bitches LOLLL feel free to use me as thinspo &lt;/3 #edtwt #thinspo #rapebait #nsfwtwt #belledelphine #thingirl #egirl #meow #crypto #ogu https://t.co/gw1G0NayGJ
41,1485487037163606021,2022-11-28 21:04:36+00:00,[1597335673555406849],1597335673555406849,"GOLD! I FOUND IT!!! 

I'll have several new #thinspo threads up in the coming weeks!

and remember lads, subscribe to pewdiepie. 😉 https://t.co/EIXohAIxrt"
42,1566211490377498624,2022-11-28 18:32:13+00:00,[1597297323834769409],1597297323834769409,ALRIGHT #EDTWT WHO FUCCIN DID IT #ed #edtwt #thin #thinwish #thinspo #notproana https://t.co/hrAVGae905
43,1537172247030398976,2022-11-28 18:16:55+00:00,[1597293475807973381],1597293475807973381,"❄️ Skinny winter ❄️
-
-
-
#thinspo #edtwt #abwtbs https://t.co/fEfe6l1mPP"
44,1550213958958649344,2022-11-28 18:05:20+00:00,[1597290558678257664],1597290558678257664,"yuzuru hanyu f1tsp0/th1nsp0 🧵 that no one asked for 
~~~~
➡️most of these are from my world yuzu on insta!!

#edtwt #thinspo #th1nsp0 #988twt #shtwt #shedtwt #bonespo #deathspo #fitspo #YuzuruHanyu https://t.co/urhPwFcJ0M"
45,1585578973517553665,2022-11-28 17:36:45+00:00,[1597283368580026370],1597283368580026370,"i got off of edtwt and gained two pounds. y'all really be keeping me in check so keep it up. (i lost 3 lbs to make up for it so we good.)

🏷 #edtwt #thinspo #anatwt  #ricecaketwt #fasting #ed #omad"
46,1594938383427567616,2022-11-28 17:01:55+00:00,[1597274599930359809],1597274599930359809,"🧸☁️.𝒮𝓌ℯℯ𝓉 ℊ𝒾𝓇𝓁, 𝓈𝒽ℯ'𝓈 𝓈ℴ 𝓈𝓂𝒶𝓁𝓁 𝒶𝓃𝒹 𝒹ℯ𝓁𝒾𝒸𝒶𝓉ℯ. 𝒯𝒾𝓃𝓎 𝒶𝓃𝒹 𝓈𝒾𝒸𝓀𝓁𝓎, ℯ𝓋ℯ𝓇𝓎ℴ𝓃ℯ 𝓌𝒶𝓃𝓉'𝓈 𝓉ℴ 𝓉𝒶𝓀ℯ 𝒸𝒶𝓇ℯ ℴ𝒻 𝒽ℯ𝓇. 𝒮𝒽ℯ'𝓈 𝓈ℴ 𝓁ℴ𝓋ℯ𝒹.🩰🤍

#Dreamspo #softcore #sweetcore #edtwt #thinspo #dolly #dollycore https://t.co/ScUhC2oG54"
47,1566675993145769985,2022-11-28 16:50:08+00:00,[1597271637736292352],1597271637736292352,"starving soft fruit, sweetest before we rot 🎀 #thinspo #edtwt https://t.co/a396xRDljE"
48,1586798038185648128,2022-11-28 16:38:22+00:00,[1597268675630800897],1597268675630800897,"I'd kill to look like them. I want to look dead
#thinspo #edtwt https://t.co/cOZmT7CR34"
49,1462040161164963840,2022-11-28 14:56:52+00:00,[1597243129211805696],1597243129211805696,"Looking for friends who are also fasting/losing weight 🎀

#edtwt #fasting #prolongedfasting #ed #thinspo"
50,1566211490377498624,2022-11-28 12:34:47+00:00,[1597207372954742784],1597207372954742784,"Her boots are handling for dear life Jesus christ
#ed #edtwt #thin #thinspo #fatty #fat #fatspo https://t.co/4W3QuoICCK https://t.co/tXO1Fe9abv"
51,1597165653248643072,2022-11-28 10:21:30+00:00,[1597173831818366978],1597173831818366978,"An intro!!♡ ||TW

&lt;3| little new to edtwt&amp;shtwt🎀
&lt;3| 13💗
&lt;3| 5’4 1/2🏩
&lt;3| 🇵🇭 + 🇺🇸 👛
&lt;3| rt thinspo &amp; meanspo💖

~ ♡ or ↺ for mooties 🤞~
➳ FOLLOWING BACK

tags~ ❧
#hellokitty #edtwt #shtwt #thinspo #intro #pink https://t.co/jzqFxTvPA1"
52,1583140764091138058,2022-11-28 10:00:42+00:00,[1597168598895951872],1597168598895951872,need this 🖤 #thinspo #edtwt #edtwtthread #edtwtdiet https://t.co/KdZa5rI4aE
53,1463756364128342018,2022-11-28 09:50:14+00:00,[1597165962515841025],1597165962515841025,"#edtwt #thinspo #malespo #proana
Found out I'm severely allergic to dairy. Maybe going vegan is actually worth it....."
54,1597140275264045056,2022-11-28 09:31:20+00:00,[1597161208049647616],1597161208049647616,"day today :3 

i binged a lil today :( i wish i was more restrictive bcs i just can’t stop eating. tips?

#edtwt #mealspo #thinspo https://t.co/pCMlkRTI1K"
55,1592731591247245317,2022-11-28 07:29:29+00:00,[1597130543547977728],1597130543547977728,good morning edtwt :) #edtwt #thinspo #ricecaketwt #anatwt #miatwt #thinsp0 #diet https://t.co/VxVt6OtsNP
56,1456588942569086978,2022-11-28 07:15:03+00:00,[1597126911360049152],1597126911360049152,im litterally only 1.4kg (3lbs) away from my second gw i cant wait! #edtwt #4na #thinspo #pro4nna #skinnytwt
57,1536815472724803584,2022-11-28 04:25:08+00:00,[1597084152247246848],1597084152247246848,hi thinspo twitter my friends said my hand looks like inspo so I wanted to share and get opinions #thinspo https://t.co/wre62BY0s6
58,1590880176396713985,2022-11-28 03:03:22+00:00,[1597063571518951426],1597063571518951426,♡Reasons to skip your next meal♡ a thread for me!! #edtwt #edtwtthread #ricecaketwt #thinspo https://t.co/Y8EEnPchSF
59,1596748893731008512,2022-11-28 02:39:47+00:00,[1597057636922380288],1597057636922380288,"aesthetic thinspo }
a thread &lt;3
rts are appreciated xx
#thinspo #thin #proana #edtwt #skinny #thinspoaesthetic #fatphobic #ana #mia #skinnygirls #thingirls #shtwt #hardedtwt #bonespo #pigspo #meanspo #normalspo #softthinspo #grungethinspo https://t.co/0krScjJzK4"
60,1597046694390403072,2022-11-28 02:08:05+00:00,[1597049660471795712],1597049660471795712,i’m starting my journey from today and i just wanted to ask do you lose weight when ur on your period. every time i starve myself like the other days during my period i lose 0 pounds :(( it makes me really mad and i binge eat #thinspo #meanspo #edtwt
61,1258459509883887616,2022-11-28 01:47:29+00:00,[1597044475250978816],1597044475250978816,"Hi! I’m new to edtwt so here’s my intro! 
♡ ︎Name: Sunny
♡ ︎she/her 
♡ ︎Current weight: 295 lbs 
♡ ︎Goal weight: 130 lbs 
♡ ︎Looking for plus sized moots who are also on this journey! 
♡ ︎Wanting tips and motivation! 

#edtwt #plussize #weightloss #thinspo #moots"
62,1566211490377498624,2022-11-28 01:26:08+00:00,[1597039105656791040],1597039105656791040,"I'm srry but fucc some tall ppl I'm currently  171 and 5'2"" my bmi is fucking 31.3 (no hate I promise) HNNNNH I wanna be tall😭
And sure go ahead put me in a fatspo..I kinda deserve it maybe it'll make me loose more weight quicker #ed #edtwt #edtumblr #thin #thinspo #fat #fatspo https://t.co/RkQJLjRJuJ"
63,1584242636495286272,2022-11-28 01:08:48+00:00,[1597034743056302080],1597034743056302080,This wonderful piece of art is titled “anorexia before after” #thinspo #bodygoals https://t.co/OfZPZN3eiP
64,1497265798519341061,2022-11-28 00:18:50+00:00,[1597022165836394496],1597022165836394496,"I wish…

#thinspo https://t.co/VuHznCVV0d"
65,1567100121145303040,2022-11-27 23:21:54+00:00,[1597007840174280705],1597007840174280705,#edtwt #thinspo #diettips #anatwt #weightloss ed rice cake twt ana thinspo
66,1596996192596275200,2022-11-27 22:59:22+00:00,[1597002168539938816],1597002168539938816,"breakfast
apple, grapes &amp; monster ultra gold, 78 cals 
#edtwt #mealspo #lowcal #thinspo https://t.co/ZRQcGDA7iR"
67,1567232387272122371,2022-11-27 22:54:19+00:00,[1597000896172683265],1597000896172683265,"not a want, a NEED. #edtwt #thinspo https://t.co/cNo8iqcAme"
68,1596996192596275200,2022-11-27 22:53:51+00:00,[1597000779990433793],1597000779990433793,"Hi （╹◡╹）♡ not new to edtwt just relapsed
☆ 17 /o  
☆ 5’3 
☆ vegan  
like &amp; rt to be moots I wanna make some friends  ｡･:*:･ﾟ☆
tags for reach #edtwt #edtwtdiet #thinspo https://t.co/XqCO2oozYV"
69,1596988599974567937,2022-11-27 22:44:04+00:00,[1596998318323748865],1596998318323748865,Thinspo vs fatspo #edtwt #thinspo #fatspo https://t.co/TKetbzIB2x
70,1485636168276398082,2022-11-27 22:25:22+00:00,[1596993611048316928],1596993611048316928,"• The Peach and Lemonade Country Time Iced Tea Mixes are 0 cal, but they’re harder to find.

#edtwt #thinspo #zerocalories https://t.co/JjGlQU3Dwu"
71,1485636168276398082,2022-11-27 22:06:26+00:00,[1596988846134398976],1596988846134398976,"#edtwt

❀ hi i’m bee :) 

• new to edtwt! 

❀ i’m 18 &gt;^&lt;

• non edtwt pls dni!

❀ i need edtwt mutuals!! 

• will post thinspo, might post body checks, will post meal pics, might post daily outfits! 

#thinspo #disorderedeating"
72,1509205696713273351,2022-11-27 21:34:00+00:00,[1596980683624235008],1596980683624235008,Not me 🦋  #bonespo #thinspo #deadspo #deathspo https://t.co/ae1nQE1HOm
73,1456906341386268676,2022-11-27 21:08:37+00:00,[1596974299176280064],1596974299176280064,Y’all how do you suppress your hunger? Help me with tips please. #edtwt #thinspo
74,1541208811154931712,2022-11-27 20:22:57+00:00,[1596962806548795392],1596962806548795392,"edtwt 

Male thinspo thread! There are barley any thinspo threads for guys so I decided to make one :] #edtwt #thinspo #malespo #deathspo #sickspo #boyspo #mascspo #bonespo #ricecaketwt #shtwt https://t.co/YrLHWBnGZd"
75,1596882748567863299,2022-11-27 20:20:47+00:00,[1596962261352210433],1596962261352210433,"should i eat two pieces of cereal (30kjs) for breakfast tomorrow or keep fasting? 🤔

#twted #edtwt #anacoach #thinspo #mealspo"
76,1564111724382486528,2022-11-27 19:41:57+00:00,[1596952487462047746],1596952487462047746,"(he/him) BODYCHECK
 don't sexualize my body 
#bodycheck #edtwt #thinspo https://t.co/mRx56suUsW"
77,1495961638712889348,2022-11-27 19:24:50+00:00,[1596948179899281408],1596948179899281408,some pinterest #thinspo to keep u n me motivated during the holiday season &lt;3 https://t.co/ZOKbLjkZUB
78,1541208811154931712,2022-11-27 18:11:33+00:00,[1596929738198896640],1596929738198896640,End of thread ! &lt;3 #edtwt #thinspo #deathspo #bonespo https://t.co/XuAOycKGSn
79,1541208811154931712,2022-11-27 18:06:42+00:00,[1596928516720771072],1596928516720771072,Another thinspo thread 🤗 i  tried  to  find  photos  that  had  the  same  or  a  similar aesthetic  😙✌️ #edtwt #shtwt #thinspo #edtwtthinspo #deathspo #sickspo #bonespo #fatspo #ricecaketwt #thread #scene #alt #goththinspo #emo https://t.co/oX2WreqQOI
80,1337183272384786432,2022-11-27 17:10:01+00:00,[1596914253432500225],1596914253432500225,"To be a woman ✨

  #thinspo #skinnyspo #armspo #edtwt #thinsp0 https://t.co/SbqzERYZc7"
81,1509937517377855489,2022-11-27 16:54:11+00:00,[1596910267610591233],1596910267610591233,"! ♥︎  ⋆ ࣪.🍴 :: bmi of kpop idols, a thread for #edtwt 🍃

[ #edtwt #thinspo #proana ] https://t.co/SnEBIKqjbz"
82,1555909256381169665,2022-11-27 16:40:14+00:00,[1596906755644329987],1596906755644329987,"My brain Hurts. I was looking for recovery but i wanna throw up reallllllypleaseeee
How to cause v00mit fast dear Twitter?
#edtwt #thinspo #throwupspo"
83,1596748893731008512,2022-11-27 15:49:02+00:00,[1596893871522185216],1596893871522185216,"my ex bsf straight up told me she didn't care about my ed now i realise it was because she was a jealous fat cow
hate her so much. might do a thread of all the fatty behaviours she had 🤭
#edtwt #fatspo #thinspo"
84,1592415358304063489,2022-11-27 15:08:03+00:00,[1596883558400163841],1596883558400163841,my top 4 fav #thinspo pics atm ☆ #edtwt https://t.co/sdS5YKq2rr
85,1259871626251907075,2022-11-27 14:39:29+00:00,[1596876368348057604],1596876368348057604,"Pure th1nsp0 thread 🤍
.
#proana #edtwt #promia #thinspo"
86,1021925853251477504,2022-11-27 14:08:38+00:00,[1596868603743084545],1596868603743084545,"╰┈➤ new intro !
- ,,

☆ age: 14
- gw: 105lbs
☆ ugw: 90lbs
- height: 5'3
☆ cw: 141lbs
- dni fatphobes, basic dni, non edtwt/988twt
🧪

rt/like to bs mutuals!!!
#edtwt #988twt #thinspo #bonespo #ed #thin #skinny 
‿‿‿‿ https://t.co/ub6yXaR9Ko"
87,1520896564348469248,2022-11-27 11:46:49+00:00,[1596832917740605445],1596832917740605445,"Ok so apparently if I fast the next two days I won’t gain any weight from my 2 day binge 🤩🤩 wish me luck yall, anyone want to be accountability partners #edtwt #ricecaketwt #thinspo #fatspo #weightloss"
88,1532664678412865536,2022-11-27 09:02:55+00:00,[1596791670967713792],1596791670967713792,#thinspo #edtwt #edtwtthread #ricecaketwt #tattoothinspo #emothinspo (idfk what else to add lol)
89,1596748893731008512,2022-11-27 07:59:23+00:00,[1596775681542983682],1596775681542983682,"hi edtwt ♡ new account }
interact 2 b moots }
my name is ivy }
brisbane australia }
16 } 
fatphobic }
cw: 62kgs }
gw: 57kgs }
ugw: 49kgs }
h: 5'4 }
hw: 89kgs }
lw: 56kgs }
#edtwt #edtwitter #fatspo #thinspo #bonespo #normalspo #fatphobic #fatphobe #chubbyspo #proana #promia #ana"
90,1541208811154931712,2022-11-27 07:44:57+00:00,[1596772046897221633],1596772046897221633,"Edtwt thinspo thread! Please like and retweet &lt;3 

#deathspo #thinspo #edtwt #shtwt #bonespo #sickspo #thread #edtwtthread #thinspothread #edtwtthinspo #ricecaketwt #shedtwt

block don’t report please :] https://t.co/bjXyfRRBNp"
91,1596447201676271616,2022-11-27 07:42:19+00:00,[1596771386847961088],1596771386847961088,i wish i had a smaller ribcageeeee #edtwt #ed #bc #bodycheck #thinspo #fatspo https://t.co/6jKTNzv8w9
92,1595901393293959170,2022-11-27 05:59:31+00:00,[1596745515181670400],1596745515181670400,this was 2 weeks ago or something im skinnier here but my thighs look literally huge WHAT DO I DO TO LOSE THE FUCKING MUSCLE OM MY THIGS 🤨💀💀 #edtwt #thinspo #bc https://t.co/80kmYl55QH
93,1592776663422873600,2022-11-27 05:40:55+00:00,[1596740835990962177],1596740835990962177,"d@ni3ll3 from n3w j3@ns weight loss. 

I randomly saw a clip of her pre-debut singing. I didn't recognize her at first until I saw the caption. #thinspo https://t.co/gCW4QoAzmy"
94,1472668717251285009,2022-11-27 05:20:44+00:00,[1596735754289352705],1596735754289352705,"☆Neck #thinspo 
#edtwt https://t.co/FMTsE4INjU"
95,1492305638516482051,2022-11-27 04:36:04+00:00,[1596724512468668416],1596724512468668416,ur type tiny girls or 🐖 girls ? #edtwt #thinspo #nsfwtwt #nsfw #fatspo
96,1492305638516482051,2022-11-27 04:31:45+00:00,[1596723428320751618],1596723428320751618,funny how some girls go from being bulimic to anorexic. like they gotta purge to get a tiny body den stop eating to keep that tiny body. 🎀 #edtwt #thinspotwt #thinspo #fatspo https://t.co/Y3HfGdBkHs
0,1597716892592005125,2022-11-29 22:36:08+00:00,[1597721097704976386],1597721097704976386,"is the flavor worth the fat?
#ricecaketwt #thinspo"
1,1594095506589884418,2022-11-29 21:51:59+00:00,[1597709986356166656],1597709986356166656,"Why haven’t I lost weight😩😭
Bitch you haven’t shat in 3 days
#edtwt #meanspo #thinspo"
2,1597350491435909121,2022-11-29 21:19:19+00:00,[1597701763838009345],1597701763838009345,"🎀 not new to edtwt just relapsing !
🐇 18, black, 5’11, gw 120
🎀 allspo, dollcore, bimbofication
🐇 follow to be moots!
#edtwt #thinspo #fatspo https://t.co/7xPvcQHfiD"
3,1362153431767605252,2022-11-29 19:20:58+00:00,[1597671982275137536],1597671982275137536,"Heyyyy
Looking for moots on edtwt and shtwt!! Info's in my bio &lt;3

Not new to either of those, relapsed and came back (used to be on here 2 years ago)

Hoping this time I won't get s worded within 5 minutes :')

↻/♡ to be moots? 

#thinspo #edtwt #shtwt #styrofoamtwt #988twt"
4,1258537758005616640,2022-11-29 19:02:30+00:00,[1597667335082770432],1597667335082770432,we could eliminate “world hunger” by systematically conditioning poor people into аnоrехiсs #thinspo
5,1466830767598673923,2022-11-29 18:45:23+00:00,[1597663028123602945],1597663028123602945,"This is especially for CAMP, LAPD and the FBI...I sincerely wish you all to rot in hell...its too bad you don't look like this and want to believe a 57-year old faggot psychiatrist has a better body than me. You're a bunch or stupid, jealous fucks. #thinspo #psychopath https://t.co/lmOc31a9Rm"
6,1590499341168529408,2022-11-29 17:22:04+00:00,[1597642060743729158],1597642060743729158,her thigh gap😍 #edtwt #thinspo https://t.co/QuJrOoqArL
7,1524319975451860994,2022-11-29 17:13:30+00:00,[1597639903411830784],1597639903411830784,"Long as thinspo 🧵for edtwt 

#edtwt #thinspo #thinspothread https://t.co/YMcee1nQpr"
8,1526501130452480000,2022-11-29 16:26:27+00:00,[1597628062317043713],1597628062317043713,If VB is not ideal thinspo then I don't know what is #thinspo https://t.co/uqKLCNV3Fw
9,1526501130452480000,2022-11-29 16:07:43+00:00,[1597623348493979649],1597623348493979649,"Phoebe tonkin is perfect 😍😍
#thinspo #edtwt https://t.co/l6kBv18Mum"
10,1590366264630943744,2022-11-29 14:31:23+00:00,[1597599105223897089],1597599105223897089,"#thinspo #fatspo #edtwt bro nothing works to motivate me everytime I see thinspo my head go's ""you could be skinner they're not even that skinny"" and fatspo don't work either I just find it funny I'm actually dying here I need some extreme shit😭"
11,1463756364128342018,2022-11-29 14:30:31+00:00,[1597598889175314439],1597598889175314439,"#edtwt #thinspo #malespo #proana
Today's bad decision (I highly recommend if your vegan or can't do dairy) https://t.co/wtMAHPasWQ"
12,1528431282690002945,2022-11-29 14:16:06+00:00,[1597595258225037313],1597595258225037313,"down in ohio swag like ohio 
#edtwt #thinspo https://t.co/jWVwdE0Bbk"
13,1485487037163606021,2022-11-29 13:06:05+00:00,[1597577639409381380],1597577639409381380,"MIZZOURUNNER 

An #edtwt thread from the ThinPages user MIZZOURUNNER. #thinspo #anamia"
14,1466987310487154691,2022-11-29 12:20:34+00:00,[1597566186447077379],1597566186447077379,"becoming active again &lt;3 looking for some new moots 
- ‘05 (dni if under 15)
- sw: 220 (165 now) 
- she/her 
- twice stan !!!!! 

dni if not edtwt 
#edtwt #ricecale #fasting #thinspo omad 

↻ / ♡ to be moots"
